EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole
RM1310,26,26-35,No,Travel_Rarely,Sales,10,Medical,3,Male,3,2,Sales Executive,4,Single,9125,Upto 10000,1,No,3,1,5,4,3,5,3
RM1350,26,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,2,Female,2,1,Research Scientist,3,Married,14908,Upto 15000,1,Yes,3,3,1,3,2,1,0
RM1362,26,26-35,No,Travel_Frequently,Research & Development,6,Other,3,Male,4,1,Laboratory Technician,4,Married,7102,Upto 10000,0,No,3,1,8,3,3,7,7
RM1387,26,26-35,No,Travel_Rarely,Research & Development,1,Medical,3,Male,3,1,Laboratory Technician,1,Single,20006,MoreThan 15000,0,No,3,4,8,6,2,7,7
RM1465,26,26-35,No,Travel_Rarely,Sales,5,Other,4,Female,2,1,Sales Representative,3,Single,21378,MoreThan 15000,0,No,3,4,5,2,3,4,2
RM005,27,26-35,No,Travel_Rarely,Research & Development,2,Medical,1,Male,3,1,Laboratory Technician,2,Married,16632,MoreThan 15000,9,No,3,4,6,3,3,2,2
RM042,27,26-35,No,Travel_Rarely,Research & Development,2,Life Sciences,4,Female,3,1,Laboratory Technician,1,Divorced,19715,MoreThan 15000,1,No,3,4,1,6,3,1,0
RM044,27,26-35,No,Travel_Frequently,Sales,8,Life Sciences,4,Male,3,3,Sales Executive,3,Single,2975,Upto 5000,1,No,3,4,9,0,3,9,8
RM162,27,26-35,No,Non-Travel,Research & Development,9,Medical,4,Male,3,1,Research Scientist,2,Divorced,5970,Upto 10000,6,No,3,4,6,1,1,2,2
RM165,27,26-35,No,Non-Travel,Research & Development,3,Medical,3,Male,2,1,Research Scientist,3,Divorced,25326,MoreThan 15000,1,Yes,3,4,1,2,2,1,1
RM171,27,26-35,No,Travel_Rarely,Research & Development,17,Technical Degree,3,Male,3,1,Research Scientist,2,Married,13364,Upto 15000,0,Yes,3,4,6,3,2,5,2
RM192,27,26-35,No,Travel_Rarely,Research & Development,9,Medical,4,Female,3,1,Research Scientist,2,Single,11781,Upto 15000,1,No,3,4,7,2,2,7,7
RM201,27,26-35,No,Travel_Frequently,Research & Development,1,Technical Degree,3,Male,2,2,Manufacturing Director,1,Married,9679,Upto 10000,5,No,3,3,6,1,3,2,2
RM213,27,26-35,No,Travel_Frequently,Sales,20,Life Sciences,4,Female,3,2,Sales Executive,3,Single,12916,Upto 15000,1,No,3,4,7,2,3,7,7
RM319,27,26-35,No,Travel_Rarely,Research & Development,5,Life Sciences,3,Female,3,1,Research Scientist,2,Single,20938,MoreThan 15000,1,Yes,3,2,4,2,2,4,3
RM321,27,26-35,No,Travel_Rarely,Sales,2,Life Sciences,4,Male,3,2,Sales Executive,3,Single,5242,Upto 10000,1,Yes,3,1,5,3,3,5,4
RM332,27,26-35,No,Non-Travel,Sales,1,Marketing,3,Male,3,2,Sales Executive,2,Married,22107,MoreThan 15000,0,Yes,3,4,6,0,3,5,4
RM340,27,26-35,No,Travel_Rarely,Sales,8,Marketing,2,Female,3,2,Sales Executive,2,Married,3415,Upto 5000,1,No,3,1,8,3,3,8,7
RM374,27,26-35,No,Travel_Rarely,Research & Development,1,Medical,4,Male,3,1,Laboratory Technician,2,Divorced,17881,MoreThan 15000,1,No,3,2,5,2,3,5,2
RM486,27,26-35,No,Travel_Rarely,Research & Development,6,Medical,1,Female,2,1,Research Scientist,3,Divorced,5013,Upto 10000,0,No,3,3,6,5,2,5,3
RM496,27,26-35,Yes,Travel_Rarely,Sales,2,Marketing,3,Male,3,1,Sales Representative,1,Divorced,16346,MoreThan 15000,0,No,3,2,5,3,3,4,3
RM513,27,26-35,No,Travel_Rarely,Research & Development,3,Medical,1,Male,2,1,Research Scientist,4,Single,15174,MoreThan 15000,0,No,3,4,5,0,3,4,2
RM522,27,26-35,No,Travel_Frequently,Sales,3,Medical,4,Female,4,2,Sales Executive,4,Divorced,16673,MoreThan 15000,1,Yes,4,2,6,3,3,6,5
RM531,27,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,3,Female,3,3,Manufacturing Director,1,Married,6009,Upto 10000,1,No,3,4,9,3,3,9,7
RM538,27,26-35,No,Travel_Frequently,Research & Development,10,Life Sciences,4,Male,3,3,Manufacturing Director,1,Divorced,4809,Upto 5000,1,No,4,3,9,4,2,9,7
RM555,27,26-35,No,Travel_Rarely,Research & Development,7,Medical,4,Female,2,2,Healthcare Representative,1,Single,23398,MoreThan 15000,8,No,3,1,9,2,1,7,6
RM577,27,26-35,No,Travel_Frequently,Sales,8,Marketing,3,Male,3,2,Sales Executive,4,Married,24008,MoreThan 15000,0,No,3,2,5,3,3,4,2
RM611,27,26-35,No,Travel_Rarely,Research & Development,5,Technical Degree,3,Male,2,3,Research Director,4,Divorced,8842,Upto 10000,1,Yes,3,2,9,3,3,9,8
RM616,27,26-35,No,Non-Travel,Research & Development,3,Medical,4,Male,3,1,Research Scientist,4,Married,16571,MoreThan 15000,1,No,3,3,0,6,2,0,0
RM671,27,26-35,No,Travel_Rarely,Research & Development,4,Life Sciences,2,Female,3,1,Research Scientist,3,Single,17808,MoreThan 15000,1,No,3,3,1,2,3,1,1
RM718,27,26-35,No,Travel_Rarely,Research & Development,16,Technical Degree,3,Female,3,1,Laboratory Technician,2,Married,12086,Upto 15000,9,No,3,2,4,2,3,2,2
RM740,27,26-35,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Female,3,2,Manufacturing Director,4,Married,4658,Upto 5000,0,No,3,2,4,2,3,3,2
RM787,27,26-35,No,Non-Travel,Research & Development,8,Life Sciences,1,Male,1,1,Laboratory Technician,3,Married,5869,Upto 10000,1,No,3,4,3,4,3,3,2
RM834,27,26-35,No,Travel_Rarely,Research & Development,6,Life Sciences,4,Male,2,1,Research Scientist,3,Married,7950,Upto 10000,1,No,3,3,4,0,3,4,2
RM890,27,26-35,No,Travel_Rarely,Research & Development,14,Life Sciences,1,Male,3,1,Research Scientist,1,Married,14377,Upto 15000,1,Yes,3,4,9,3,2,9,7
RM903,27,26-35,No,Travel_Rarely,Research & Development,4,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,3208,Upto 5000,1,No,3,2,5,2,3,5,3
RM971,27,26-35,No,Travel_Rarely,Sales,11,Medical,3,Female,4,1,Sales Representative,4,Married,6527,Upto 10000,8,No,3,2,5,4,3,1,0
RM975,27,26-35,No,Travel_Frequently,Sales,2,Life Sciences,4,Male,1,2,Sales Executive,4,Single,20392,MoreThan 15000,3,No,4,2,8,3,3,6,2
RM997,27,26-35,No,Travel_Rarely,Sales,10,Marketing,4,Female,2,2,Sales Executive,4,Married,7100,Upto 10000,1,Yes,3,4,6,3,3,6,2
RM998,27,26-35,Yes,Travel_Rarely,Research & Development,17,Life Sciences,4,Female,3,1,Research Scientist,3,Single,25681,MoreThan 15000,1,Yes,3,4,8,2,3,8,2
RM1018,27,26-35,No,Travel_Rarely,Research & Development,11,Life Sciences,2,Male,3,1,Laboratory Technician,1,Married,7679,Upto 10000,0,No,3,2,6,3,4,5,0
RM1150,27,26-35,No,Travel_Rarely,Research & Development,19,Other,4,Male,2,1,Laboratory Technician,1,Divorced,16290,MoreThan 15000,1,No,3,1,7,3,3,7,7
RM1170,27,26-35,No,Travel_Rarely,Research & Development,8,Medical,2,Female,4,1,Research Scientist,3,Married,22490,MoreThan 15000,7,No,3,1,5,0,3,3,2
RM1171,27,26-35,No,Travel_Frequently,Research & Development,2,Medical,4,Male,3,1,Research Scientist,4,Single,6297,Upto 10000,2,No,3,3,6,0,2,4,2
RM1249,27,26-35,No,Travel_Rarely,Research & Development,8,Medical,3,Female,3,1,Research Scientist,4,Single,6152,Upto 10000,1,No,3,3,6,5,2,6,2
RM1318,27,26-35,No,Travel_Frequently,Research & Development,5,Life Sciences,4,Female,3,1,Laboratory Technician,4,Single,19826,MoreThan 15000,0,Yes,3,3,6,3,2,5,4
RM1329,27,26-35,No,Travel_Rarely,Sales,23,Medical,2,Female,2,2,Sales Representative,3,Married,7018,Upto 10000,1,No,4,4,9,5,3,9,8
RM1335,27,26-35,No,Travel_Frequently,Research & Development,15,Life Sciences,4,Female,2,1,Research Scientist,1,Married,23844,MoreThan 15000,0,No,3,4,8,2,2,7,6
RM1351,27,26-35,No,Travel_Rarely,Sales,2,Medical,1,Female,4,2,Sales Executive,3,Single,26997,MoreThan 15000,0,No,3,2,9,5,2,8,7
RM1368,27,26-35,No,Travel_Rarely,Research & Development,2,Technical Degree,2,Male,3,1,Research Scientist,2,Married,6073,Upto 10000,1,No,3,3,6,3,2,5,3
RM1380,27,26-35,Yes,Travel_Frequently,Human Resources,22,Human Resources,1,Female,2,1,Human Resources,2,Married,19555,MoreThan 15000,1,No,3,1,1,2,3,1,0
RM1394,27,26-35,No,Travel_Rarely,Sales,9,Marketing,4,Male,3,2,Sales Executive,4,Single,5099,Upto 10000,1,No,3,1,7,5,3,7,7
RM1468,27,26-35,No,Travel_Rarely,Research & Development,4,Life Sciences,2,Male,4,2,Manufacturing Director,2,Married,5174,Upto 10000,1,Yes,4,2,6,0,3,6,2
RM015,28,26-35,Yes,Travel_Rarely,Research & Development,24,Life Sciences,3,Male,2,1,Laboratory Technician,3,Single,12947,Upto 15000,5,Yes,3,2,6,4,3,4,2
RM052,28,26-35,Yes,Travel_Rarely,Research & Development,5,Technical Degree,3,Male,3,1,Laboratory Technician,3,Single,11179,Upto 15000,1,Yes,3,3,2,3,2,2,2
RM098,28,26-35,No,Non-Travel,Sales,4,Medical,2,Male,3,2,Sales Executive,3,Married,8863,Upto 10000,1,No,3,2,5,3,4,5,4
RM163,28,26-35,No,Travel_Rarely,Research & Development,21,Medical,3,Male,3,1,Research Scientist,4,Married,6672,Upto 10000,1,No,3,3,5,2,1,5,2
RM265,28,26-35,Yes,Travel_Rarely,Research & Development,2,Life Sciences,1,Male,3,1,Laboratory Technician,3,Single,14935,Upto 15000,2,No,3,3,5,5,1,0,0
RM273,28,26-35,No,Travel_Rarely,Research & Development,9,Medical,4,Male,3,1,Research Scientist,4,Married,2613,Upto 5000,1,No,4,4,5,3,2,5,2
RM290,28,26-35,No,Travel_Rarely,Research & Development,8,Life Sciences,4,Female,3,1,Research Scientist,4,Single,4488,Upto 5000,1,No,4,4,5,3,3,5,3
RM303,28,26-35,No,Travel_Rarely,Research & Development,16,Medical,2,Male,4,2,Healthcare Representative,1,Single,4824,Upto 5000,0,No,3,3,9,2,3,8,3
RM324,28,26-35,Yes,Travel_Rarely,Research & Development,2,Medical,1,Male,1,1,Research Scientist,4,Married,24737,MoreThan 15000,5,Yes,3,4,5,4,2,3,2
RM375,28,26-35,No,Travel_Rarely,Sales,9,Life Sciences,2,Male,3,2,Sales Executive,4,Single,20750,MoreThan 15000,1,No,3,4,7,1,3,7,5
RM405,28,26-35,No,Travel_Rarely,Research & Development,17,Medical,3,Male,3,2,Laboratory Technician,1,Divorced,13535,Upto 15000,1,No,3,4,10,2,3,10,0
RM541,28,26-35,Yes,Travel_Rarely,Research & Development,1,Life Sciences,1,Female,1,1,Research Scientist,2,Single,3872,Upto 5000,7,Yes,3,4,10,4,3,7,7
RM599,28,26-35,Yes,Travel_Rarely,Research & Development,2,Medical,3,Male,3,1,Research Scientist,3,Single,16374,MoreThan 15000,6,No,3,4,5,3,2,2,2
RM613,28,26-35,No,Travel_Rarely,Sales,2,Marketing,2,Female,3,2,Sales Executive,2,Married,3698,Upto 5000,1,Yes,4,1,8,2,3,8,7
RM630,28,26-35,No,Travel_Rarely,Human Resources,8,Medical,2,Male,2,1,Human Resources,4,Divorced,23965,MoreThan 15000,1,No,3,4,6,6,3,5,1
RM660,28,26-35,No,Travel_Rarely,Sales,5,Medical,1,Male,3,2,Sales Executive,4,Single,24252,MoreThan 15000,1,No,3,2,4,3,3,4,2
RM669,28,26-35,No,Travel_Rarely,Research & Development,9,Medical,3,Female,3,1,Research Scientist,3,Divorced,9834,Upto 10000,5,No,3,2,6,2,3,2,2
RM765,28,26-35,No,Travel_Rarely,Sales,10,Medical,4,Male,3,1,Sales Representative,2,Married,23384,MoreThan 15000,1,No,4,2,1,5,3,1,0
RM781,28,26-35,Yes,Non-Travel,Research & Development,24,Technical Degree,2,Male,2,3,Healthcare Representative,1,Single,12355,Upto 15000,1,No,3,1,10,2,2,10,7
RM789,28,26-35,No,Travel_Rarely,Research & Development,10,Other,3,Female,3,2,Research Scientist,3,Single,7909,Upto 10000,3,No,3,4,10,4,4,8,7
RM794,28,26-35,No,Travel_Rarely,Research & Development,15,Life Sciences,1,Male,3,1,Laboratory Technician,3,Divorced,22482,MoreThan 15000,1,No,3,4,4,5,2,4,2
RM801,28,26-35,Yes,Travel_Frequently,Research & Development,1,Medical,1,Male,2,1,Laboratory Technician,2,Divorced,7160,Upto 10000,1,No,3,1,1,2,3,1,0
RM810,28,26-35,No,Travel_Rarely,Research & Development,3,Medical,4,Female,3,3,Manufacturing Director,2,Divorced,8039,Upto 10000,0,No,3,2,10,3,2,9,7
RM820,28,26-35,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Male,2,1,Research Scientist,2,Married,19911,MoreThan 15000,0,No,3,1,6,2,1,5,3
RM828,28,26-35,No,Travel_Frequently,Research & Development,6,Life Sciences,3,Male,2,1,Research Scientist,3,Divorced,22088,MoreThan 15000,1,Yes,3,4,3,2,3,3,1
RM843,28,26-35,Yes,Travel_Rarely,Research & Development,12,Life Sciences,3,Female,3,1,Laboratory Technician,4,Married,22955,MoreThan 15000,1,Yes,3,4,1,4,2,1,1
RM869,28,26-35,No,Travel_Rarely,Research & Development,19,Medical,4,Male,2,1,Laboratory Technician,1,Married,12449,Upto 15000,1,No,3,3,6,2,3,6,5
RM922,28,26-35,No,Travel_Frequently,Research & Development,1,Medical,4,Male,3,1,Laboratory Technician,3,Single,6842,Upto 10000,0,Yes,3,3,5,2,2,4,2
RM930,28,26-35,No,Travel_Frequently,Research & Development,2,Life Sciences,4,Male,2,1,Laboratory Technician,4,Married,14222,Upto 15000,1,Yes,3,2,2,2,3,2,2
RM934,28,26-35,No,Travel_Rarely,Research & Development,1,Technical Degree,4,Male,3,1,Research Scientist,1,Single,4732,Upto 5000,2,No,3,2,5,2,2,3,2
RM945,28,26-35,No,Non-Travel,Research & Development,1,Life Sciences,3,Female,1,2,Laboratory Technician,4,Married,16392,MoreThan 15000,0,No,3,1,10,6,3,9,8
RM985,28,26-35,No,Travel_Rarely,Sales,26,Life Sciences,3,Male,2,2,Sales Executive,1,Married,24232,MoreThan 15000,1,No,3,3,5,0,3,5,3
RM1042,28,26-35,No,Travel_Rarely,Sales,5,Medical,4,Male,3,2,Sales Executive,1,Single,23490,MoreThan 15000,0,No,3,4,6,4,3,5,4
RM1057,28,26-35,Yes,Travel_Frequently,Sales,1,Technical Degree,1,Male,3,1,Sales Representative,3,Married,15747,MoreThan 15000,3,No,3,4,5,3,4,3,2
RM1069,28,26-35,Yes,Travel_Frequently,Research & Development,2,Medical,3,Male,2,1,Laboratory Technician,1,Single,5355,Upto 10000,7,No,3,3,8,2,2,0,0
RM1070,28,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,2,1,Research Scientist,3,Divorced,12530,Upto 15000,1,No,3,4,1,2,1,1,0
RM1071,28,26-35,No,Travel_Frequently,Sales,7,Life Sciences,3,Male,3,2,Sales Executive,1,Single,11827,Upto 15000,0,No,3,4,5,5,3,4,2
RM1074,28,26-35,No,Travel_Rarely,Research & Development,29,Life Sciences,3,Male,1,2,Manufacturing Director,2,Married,3173,Upto 5000,1,No,3,2,8,2,2,8,6
RM1137,28,26-35,Yes,Travel_Rarely,Research & Development,24,Medical,3,Male,3,1,Laboratory Technician,2,Married,7324,Upto 10000,1,Yes,3,3,1,3,3,1,1
RM1152,28,26-35,No,Travel_Rarely,Research & Development,27,Medical,2,Female,1,2,Manufacturing Director,1,Divorced,20460,MoreThan 15000,0,No,4,2,6,5,2,5,3
RM1284,28,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,3,Male,3,1,Research Scientist,4,Married,5531,Upto 10000,1,No,3,3,5,6,4,5,3
RM1308,28,26-35,No,Travel_Rarely,Research & Development,1,Medical,3,Female,3,1,Research Scientist,1,Married,12719,Upto 15000,1,No,4,3,3,3,3,3,2
RM1324,28,26-35,No,Non-Travel,Human Resources,1,Life Sciences,3,Male,3,1,Human Resources,4,Divorced,10494,Upto 15000,1,No,3,2,3,2,3,3,2
RM1338,28,26-35,No,Travel_Rarely,Sales,3,Medical,2,Female,3,1,Sales Representative,2,Married,3692,Upto 5000,1,No,3,4,1,3,3,1,0
RM1365,28,26-35,No,Travel_Frequently,Sales,1,Life Sciences,3,Male,2,2,Sales Executive,4,Married,19255,MoreThan 15000,1,Yes,3,3,7,2,3,7,7
RM1370,28,26-35,Yes,Travel_Rarely,Sales,13,Marketing,4,Female,3,2,Sales Executive,3,Single,23352,MoreThan 15000,3,Yes,3,4,6,0,3,2,0
RM1382,28,26-35,No,Non-Travel,Research & Development,16,Medical,3,Male,3,1,Research Scientist,3,Single,2122,Upto 5000,1,No,3,3,5,3,2,5,3
RM1391,28,26-35,Yes,Travel_Rarely,Research & Development,17,Technical Degree,3,Male,2,1,Laboratory Technician,4,Divorced,18779,MoreThan 15000,5,No,3,1,6,2,2,4,1
RM012,29,26-35,No,Travel_Rarely,Research & Development,15,Life Sciences,4,Female,2,2,Laboratory Technician,3,Single,12682,Upto 15000,0,Yes,3,4,10,3,3,9,5
RM016,29,26-35,No,Travel_Rarely,Research & Development,21,Life Sciences,2,Female,4,3,Manufacturing Director,1,Divorced,10195,Upto 15000,1,No,3,3,10,1,3,10,9
RM072,29,26-35,No,Travel_Rarely,Research & Development,2,Life Sciences,3,Male,3,1,Research Scientist,2,Married,4956,Upto 5000,0,No,4,4,6,3,3,5,4
RM156,29,26-35,No,Non-Travel,Research & Development,1,Technical Degree,4,Male,3,2,Manufacturing Director,3,Married,26283,MoreThan 15000,1,No,3,1,10,1,3,10,7
RM206,29,26-35,Yes,Travel_Rarely,Sales,27,Marketing,2,Female,3,3,Sales Executive,4,Married,24525,MoreThan 15000,1,No,4,4,10,3,2,10,4
RM218,29,26-35,Yes,Travel_Rarely,Research & Development,1,Technical Degree,3,Male,3,1,Research Scientist,3,Single,19757,MoreThan 15000,0,No,3,4,7,1,2,6,2
RM228,29,26-35,No,Travel_Frequently,Sales,1,Medical,2,Female,3,3,Sales Executive,4,Married,6599,Upto 10000,1,No,3,4,11,5,3,11,10
RM230,29,26-35,Yes,Travel_Rarely,Research & Development,18,Medical,3,Male,2,1,Research Scientist,4,Single,14961,Upto 15000,1,Yes,3,3,4,3,2,4,3
RM253,29,26-35,No,Travel_Rarely,Research & Development,15,Life Sciences,3,Male,3,1,Research Scientist,4,Single,22673,MoreThan 15000,1,No,3,1,6,1,3,6,5
RM255,29,26-35,No,Travel_Rarely,Sales,20,Marketing,4,Male,3,2,Sales Executive,4,Divorced,10732,Upto 15000,2,No,3,4,10,2,3,3,2
RM266,29,26-35,No,Travel_Rarely,Sales,2,Medical,1,Male,2,2,Sales Executive,2,Married,3687,Upto 5000,2,No,3,2,10,2,3,0,0
RM283,29,26-35,No,Travel_Frequently,Sales,2,Life Sciences,2,Male,3,2,Sales Executive,4,Single,20260,MoreThan 15000,1,No,3,1,10,3,2,10,7
RM337,29,26-35,Yes,Travel_Rarely,Research & Development,8,Other,2,Male,1,1,Laboratory Technician,1,Married,4759,Upto 5000,1,Yes,3,4,7,4,2,7,7
RM338,29,26-35,No,Travel_Rarely,Research & Development,9,Other,2,Male,2,1,Laboratory Technician,4,Single,7621,Upto 10000,0,No,3,3,4,2,3,3,2
RM344,29,26-35,No,Travel_Rarely,Sales,10,Marketing,4,Female,2,2,Sales Executive,2,Divorced,11866,Upto 15000,1,Yes,3,1,7,2,3,7,7
RM350,29,26-35,No,Non-Travel,Sales,2,Life Sciences,4,Male,3,2,Sales Executive,3,Married,16928,MoreThan 15000,1,No,3,1,4,3,2,4,3
RM372,29,26-35,No,Travel_Rarely,Research & Development,23,Life Sciences,4,Male,3,1,Research Scientist,4,Single,18168,MoreThan 15000,9,No,3,4,6,4,3,3,2
RM421,29,26-35,No,Travel_Rarely,Research & Development,3,Medical,2,Male,2,3,Research Director,3,Married,21526,MoreThan 15000,1,No,3,3,10,2,3,10,2
RM422,29,26-35,Yes,Travel_Rarely,Research & Development,25,Technical Degree,3,Female,2,1,Research Scientist,2,Married,18300,MoreThan 15000,5,No,3,2,6,2,4,2,2
RM455,29,26-35,No,Travel_Rarely,Research & Development,19,Technical Degree,4,Male,3,2,Manufacturing Director,4,Divorced,22645,MoreThan 15000,4,No,3,2,8,2,4,3,2
RM508,29,26-35,No,Travel_Rarely,Sales,3,Medical,2,Female,3,2,Sales Executive,3,Married,3487,Upto 5000,1,No,3,1,6,5,2,6,0
RM520,29,26-35,No,Travel_Frequently,Research & Development,1,Life Sciences,2,Male,1,1,Research Scientist,4,Divorced,18959,MoreThan 15000,1,No,3,4,10,5,3,10,7
RM547,29,26-35,No,Travel_Rarely,Sales,10,Life Sciences,3,Male,3,1,Sales Representative,3,Single,2755,Upto 5000,1,No,3,3,1,6,3,1,0
RM556,29,26-35,No,Travel_Rarely,Sales,10,Marketing,4,Male,3,1,Sales Representative,2,Divorced,17967,MoreThan 15000,1,No,3,4,2,2,3,2,2
RM573,29,26-35,No,Travel_Rarely,Research & Development,27,Medical,2,Female,3,2,Healthcare Representative,3,Married,25549,MoreThan 15000,4,No,3,1,11,3,2,8,7
RM590,29,26-35,Yes,Travel_Rarely,Research & Development,1,Life Sciences,2,Female,2,1,Laboratory Technician,1,Married,6689,Upto 10000,1,Yes,3,4,1,1,3,1,0
RM595,29,26-35,No,Travel_Rarely,Research & Development,23,Life Sciences,3,Male,4,1,Research Scientist,3,Married,23779,MoreThan 15000,1,No,4,3,10,3,3,10,7
RM646,29,26-35,Yes,Travel_Rarely,Sales,1,Medical,2,Female,2,1,Sales Representative,3,Divorced,23522,MoreThan 15000,6,Yes,3,3,5,3,3,3,2
RM658,29,26-35,No,Travel_Rarely,Research & Development,7,Medical,1,Female,2,1,Laboratory Technician,4,Divorced,6054,Upto 10000,6,No,3,3,8,5,3,4,3
RM698,29,26-35,No,Travel_Frequently,Sales,20,Technical Degree,3,Female,3,1,Sales Representative,4,Married,18203,MoreThan 15000,1,No,3,2,3,5,3,3,1
RM712,29,26-35,Yes,Travel_Rarely,Research & Development,10,Life Sciences,4,Female,2,1,Research Scientist,1,Single,11479,Upto 15000,6,Yes,4,3,3,5,3,0,0
RM809,29,26-35,No,Travel_Rarely,Research & Development,28,Life Sciences,3,Female,3,1,Research Scientist,4,Divorced,26968,MoreThan 15000,4,No,4,1,11,1,3,7,5
RM824,29,26-35,No,Travel_Frequently,Research & Development,10,Life Sciences,4,Female,3,1,Research Scientist,2,Divorced,17940,MoreThan 15000,0,No,3,4,8,2,2,7,5
RM826,29,26-35,No,Travel_Rarely,Research & Development,8,Medical,2,Male,2,2,Manufacturing Director,4,Married,17689,MoreThan 15000,1,Yes,3,3,10,2,2,10,7
RM837,29,26-35,Yes,Travel_Rarely,Sales,23,Life Sciences,4,Female,2,3,Sales Executive,1,Married,11162,Upto 15000,1,No,3,1,11,3,1,11,8
RM853,29,26-35,No,Travel_Rarely,Research & Development,6,Medical,2,Female,3,1,Laboratory Technician,4,Married,26342,MoreThan 15000,1,No,3,1,10,5,3,10,8
RM860,29,26-35,No,Travel_Rarely,Research & Development,15,Life Sciences,2,Female,1,1,Research Scientist,4,Married,26933,MoreThan 15000,0,Yes,3,1,6,2,2,5,4
RM894,29,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Female,3,1,Research Scientist,4,Divorced,5598,Upto 10000,1,No,3,1,3,5,3,3,2
RM904,29,26-35,No,Travel_Rarely,Research & Development,7,Life Sciences,3,Male,3,2,Healthcare Representative,4,Divorced,4204,Upto 5000,1,Yes,3,2,6,2,3,6,0
RM906,29,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,4,Female,2,4,Research Director,4,Divorced,3423,Upto 5000,3,No,3,2,9,2,2,7,7
RM933,29,26-35,Yes,Travel_Rarely,Research & Development,7,Technical Degree,2,Female,3,1,Laboratory Technician,3,Divorced,17285,MoreThan 15000,3,Yes,3,1,10,2,3,7,7
RM1006,29,26-35,No,Travel_Rarely,Human Resources,17,Other,2,Male,2,3,Human Resources,1,Single,9769,Upto 10000,1,No,3,1,10,3,2,10,9
RM1008,29,26-35,Yes,Travel_Frequently,Research & Development,14,Other,3,Female,3,3,Healthcare Representative,4,Single,22930,MoreThan 15000,0,Yes,3,1,9,1,3,8,7
RM1058,29,26-35,Yes,Travel_Frequently,Sales,13,Technical Degree,1,Female,3,2,Sales Executive,2,Single,17485,MoreThan 15000,5,No,3,1,7,4,1,5,3
RM1064,29,26-35,No,Travel_Rarely,Sales,19,Life Sciences,3,Male,2,2,Sales Executive,3,Divorced,23757,MoreThan 15000,1,No,3,3,10,3,3,10,7
RM1073,29,26-35,No,Travel_Frequently,Research & Development,2,Life Sciences,4,Female,3,1,Laboratory Technician,2,Married,4668,Upto 5000,0,No,3,3,4,3,3,3,2
RM1078,29,26-35,Yes,Travel_Rarely,Research & Development,1,Technical Degree,1,Male,2,1,Research Scientist,1,Single,7568,Upto 10000,6,No,3,3,11,2,1,9,7
RM1091,29,26-35,No,Travel_Rarely,Research & Development,8,Other,3,Female,1,2,Healthcare Representative,1,Married,7288,Upto 10000,3,No,3,3,9,3,3,7,7
RM1105,29,26-35,No,Travel_Rarely,Research & Development,9,Life Sciences,3,Male,4,1,Research Scientist,3,Married,22376,MoreThan 15000,6,No,3,1,5,2,2,1,0
RM1123,29,26-35,No,Travel_Rarely,Research & Development,3,Medical,2,Male,3,1,Laboratory Technician,1,Single,16213,MoreThan 15000,1,Yes,3,4,10,3,3,10,9
RM1126,29,26-35,No,Travel_Frequently,Research & Development,2,Life Sciences,1,Male,3,2,Healthcare Representative,4,Divorced,24483,MoreThan 15000,1,No,3,4,6,0,4,6,4
